"TIME","GEO","INDIC_HE","SEX","UNIT","Value","Flag and Footnotes"
"2016","Denmark","Health expectancy in absolute values at 65","Males","Year","16.4",""
"2016","Denmark","Health expectancy in absolute values at 65","Females","Year","18.1",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Total","Year","75.3",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Males","Year","73.6",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Females","Year","77.0",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Total","Year","27.9",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Males","Year","26.2",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Females","Year","29.4",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Total","Year","16.5",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Males","Year","15.5",""
"2016","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Females","Year","17.4",""
"2016","Estonia","Health expectancy in absolute values at birth ","Total","Year","69.4",""
"2016","Estonia","Health expectancy in absolute values at birth ","Males","Year","65.9",""
"2016","Estonia","Health expectancy in absolute values at birth ","Females","Year","72.6",""
"2016","Estonia","Health expectancy in absolute values at 50","Total","Year","22.8",""
"2016","Estonia","Health expectancy in absolute values at 50","Males","Year","20.1",""
"2016","Estonia","Health expectancy in absolute values at 50","Females","Year","25.1",""
"2016","Estonia","Health expectancy in absolute values at 65","Total","Year","12.3",""
"2016","Estonia","Health expectancy in absolute values at 65","Males","Year","10.7",""
"2016","Estonia","Health expectancy in absolute values at 65","Females","Year","13.3",""
"2016","Ireland","Health expectancy in absolute values at birth ","Total","Year","78.9",""
"2016","Ireland","Health expectancy in absolute values at birth ","Males","Year","77.3",""
"2016","Ireland","Health expectancy in absolute values at birth ","Females","Year","80.5",""
"2016","Ireland","Health expectancy in absolute values at 50","Total","Year","30.8",""
"2016","Ireland","Health expectancy in absolute values at 50","Males","Year","29.5",""
"2016","Ireland","Health expectancy in absolute values at 50","Females","Year","32.1",""
"2016","Ireland","Health expectancy in absolute values at 65","Total","Year","18.2",""
"2016","Ireland","Health expectancy in absolute values at 65","Males","Year","17.1",""
"2016","Ireland","Health expectancy in absolute values at 65","Females","Year","19.2",""
"2016","Greece","Health expectancy in absolute values at birth ","Total","Year","74.0",""
"2016","Greece","Health expectancy in absolute values at birth ","Males","Year","72.7",""
"2016","Greece","Health expectancy in absolute values at birth ","Females","Year","75.4",""
"2016","Greece","Health expectancy in absolute values at 50","Total","Year","26.4",""
"2016","Greece","Health expectancy in absolute values at 50","Males","Year","25.4",""
"2016","Greece","Health expectancy in absolute values at 50","Females","Year","27.2",""
"2016","Greece","Health expectancy in absolute values at 65","Total","Year","14.1",""
"2016","Greece","Health expectancy in absolute values at 65","Males","Year","13.8",""
"2016","Greece","Health expectancy in absolute values at 65","Females","Year","14.4",""
"2016","Spain","Health expectancy in absolute values at birth ","Total","Year","77.8",""
"2016","Spain","Health expectancy in absolute values at birth ","Males","Year","76.2",""
"2016","Spain","Health expectancy in absolute values at birth ","Females","Year","79.4",""
"2016","Spain","Health expectancy in absolute values at 50","Total","Year","29.6",""
"2016","Spain","Health expectancy in absolute values at 50","Males","Year","28.2",""
"2016","Spain","Health expectancy in absolute values at 50","Females","Year","30.9",""
"2016","Spain","Health expectancy in absolute values at 65","Total","Year","17.2",""
"2016","Spain","Health expectancy in absolute values at 65","Males","Year","16.2",""
"2016","Spain","Health expectancy in absolute values at 65","Females","Year","18.1",""
"2016","France","Health expectancy in absolute values at birth ","Total","Year","76.6",""
"2016","France","Health expectancy in absolute values at birth ","Males","Year","74.3",""
"2016","France","Health expectancy in absolute values at birth ","Females","Year","78.8",""
"2016","France","Health expectancy in absolute values at 50","Total","Year","29.5",""
"2016","France","Health expectancy in absolute values at 50","Males","Year","27.5",""
"2016","France","Health expectancy in absolute values at 50","Females","Year","31.4",""
"2016","France","Health expectancy in absolute values at 65","Total","Year","17.9",""
"2016","France","Health expectancy in absolute values at 65","Males","Year","16.4",""
"2016","France","Health expectancy in absolute values at 65","Females","Year","19.3",""
"2016","Croatia","Health expectancy in absolute values at birth ","Total","Year","66.4",""
"2016","Croatia","Health expectancy in absolute values at birth ","Males","Year","65.1",""
"2016","Croatia","Health expectancy in absolute values at birth ","Females","Year","67.7",""
"2016","Croatia","Health expectancy in absolute values at 50","Total","Year","19.4",""
"2016","Croatia","Health expectancy in absolute values at 50","Males","Year","18.7",""
"2016","Croatia","Health expectancy in absolute values at 50","Females","Year","20.1",""
"2016","Croatia","Health expectancy in absolute values at 65","Total","Year","9.0",""
"2016","Croatia","Health expectancy in absolute values at 65","Males","Year","8.8",""
"2016","Croatia","Health expectancy in absolute values at 65","Females","Year","9.1",""
"2016","Italy","Health expectancy in absolute values at birth ","Total","Year","77.7","b"
"2016","Italy","Health expectancy in absolute values at birth ","Males","Year","76.6","b"
"2016","Italy","Health expectancy in absolute values at birth ","Females","Year","78.8","b"
"2016","Italy","Health expectancy in absolute values at 50","Total","Year","29.5","b"
"2016","Italy","Health expectancy in absolute values at 50","Males","Year","28.4","b"
"2016","Italy","Health expectancy in absolute values at 50","Females","Year","30.4","b"
"2016","Italy","Health expectancy in absolute values at 65","Total","Year","16.7","b"
"2016","Italy","Health expectancy in absolute values at 65","Males","Year","16.0","b"
"2016","Italy","Health expectancy in absolute values at 65","Females","Year","17.4","b"
"2016","Cyprus","Health expectancy in absolute values at birth ","Total","Year","78.3",""
"2016","Cyprus","Health expectancy in absolute values at birth ","Males","Year","76.7",""
"2016","Cyprus","Health expectancy in absolute values at birth ","Females","Year","79.8",""
"2016","Cyprus","Health expectancy in absolute values at 50","Total","Year","29.8",""
"2016","Cyprus","Health expectancy in absolute values at 50","Males","Year","28.7",""
"2016","Cyprus","Health expectancy in absolute values at 50","Females","Year","30.9",""
"2016","Cyprus","Health expectancy in absolute values at 65","Total","Year","16.9",""
"2016","Cyprus","Health expectancy in absolute values at 65","Males","Year","16.2",""
"2016","Cyprus","Health expectancy in absolute values at 65","Females","Year","17.7",""
"2016","Latvia","Health expectancy in absolute values at birth ","Total","Year","66.2",""
"2016","Latvia","Health expectancy in absolute values at birth ","Males","Year","63.0",""
"2016","Latvia","Health expectancy in absolute values at birth ","Females","Year","69.2",""
"2016","Latvia","Health expectancy in absolute values at 50","Total","Year","20.4",""
"2016","Latvia","Health expectancy in absolute values at 50","Males","Year","18.1",""
"2016","Latvia","Health expectancy in absolute values at 50","Females","Year","22.3",""
"2016","Latvia","Health expectancy in absolute values at 65","Total","Year","10.2",""
"2016","Latvia","Health expectancy in absolute values at 65","Males","Year","8.9",""
"2016","Latvia","Health expectancy in absolute values at 65","Females","Year","11.1",""
"2016","Lithuania","Health expectancy in absolute values at birth ","Total","Year","65.9",""
"2016","Lithuania","Health expectancy in absolute values at birth ","Males","Year","62.2",""
"2016","Lithuania","Health expectancy in absolute values at birth ","Females","Year","69.4",""
"2016","Lithuania","Health expectancy in absolute values at 50","Total","Year","20.0",""
"2016","Lithuania","Health expectancy in absolute values at 50","Males","Year","17.9",""
"2016","Lithuania","Health expectancy in absolute values at 50","Females","Year","21.8",""
"2016","Lithuania","Health expectancy in absolute values at 65","Total","Year","9.8",""
"2016","Lithuania","Health expectancy in absolute values at 65","Males","Year","8.9",""
"2016","Lithuania","Health expectancy in absolute values at 65","Females","Year","10.4",""
"2016","Luxembourg","Health expectancy in absolute values at birth ","Total","Year","74.5","b"
"2016","Luxembourg","Health expectancy in absolute values at birth ","Males","Year","73.9","b"
"2016","Luxembourg","Health expectancy in absolute values at birth ","Females","Year","74.7","b"
"2016","Luxembourg","Health expectancy in absolute values at 50","Total","Year","27.2","b"
"2016","Luxembourg","Health expectancy in absolute values at 50","Males","Year","27.0","b"
"2016","Luxembourg","Health expectancy in absolute values at 50","Females","Year","27.1","b"
"2016","Luxembourg","Health expectancy in absolute values at 65","Total","Year","15.8","b"
"2016","Luxembourg","Health expectancy in absolute values at 65","Males","Year","15.9","b"
"2016","Luxembourg","Health expectancy in absolute values at 65","Females","Year","15.3","b"
"2016","Hungary","Health expectancy in absolute values at birth ","Total","Year","68.2",""
"2016","Hungary","Health expectancy in absolute values at birth ","Males","Year","66.4",""
"2016","Hungary","Health expectancy in absolute values at birth ","Females","Year","70.0",""
"2016","Hungary","Health expectancy in absolute values at 50","Total","Year","20.9",""
